	Ensembl ID	HGNC symbol	DBD
2293	ENSG00000154124	OTULIN	Unknown
2294	ENSG00000170515	PA2G4	Unknown
2295	ENSG00000100836	PABPN1	Unknown
2296	ENSG00000116288	PARK7	Unknown
2297	ENSG00000143799	PARP1	Unknown
2298	ENSG00000178685	PARP10	Unknown
2299	ENSG00000177425	PAWR	Unknown
2300	ENSG00000159086	PAXBP1	Unknown
2301	ENSG00000157212	PAXIP1	Unknown
2302	ENSG00000166228	PCBD1	Unknown
2303	ENSG00000169564	PCBP1	Unknown
2304	ENSG00000197111	PCBP2	Unknown
2305	ENSG00000183570	PCBP3	Unknown
2306	ENSG00000277258	PCGF2	Unknown
2307	ENSG00000156374	PCGF6	Unknown
2308	ENSG00000132646	PCNA	Unknown
2309	ENSG00000140479	PCSK6	Unknown
2310	ENSG00000090470	PDCD7	Unknown
2311	ENSG00000083642	PDS5B	Unknown
2312	ENSG00000197329	PELI1	Unknown
2313	ENSG00000179094	PER1	Unknown
2314	ENSG00000132326	PER2	Unknown
2315	ENSG00000049246	PER3	Unknown
2316	ENSG00000142655	PEX14	Unknown
2317	ENSG00000113068	PFDN1	Unknown
2318	ENSG00000137338	PGBD1	Unknown
2319	ENSG00000087157	PGS1	Unknown
2320	ENSG00000167085	PHB	Unknown
2321	ENSG00000215021	PHB2	Unknown
2322	ENSG00000112511	PHF1	Unknown
2323	ENSG00000119403	PHF19 	Unknown
2324	ENSG00000100410	PHF5A	Unknown
2325	ENSG00000116793	PHTF1	Unknown
2326	ENSG00000006576	PHTF2	Unknown
2327	ENSG00000033800	PIAS1	Unknown
2328	ENSG00000078043	PIAS2	Unknown
2329	ENSG00000131788	PIAS3	Unknown
2330	ENSG00000105229	PIAS4	Unknown
2331	ENSG00000177595	PIDD1	Unknown
2332	ENSG00000115020	PIKFYVE	Unknown
2333	ENSG00000137193	PIM1	Unknown
2334	ENSG00000158828	PINK1	Unknown
2335	ENSG00000170927	PKHD1	Unknown
2336	ENSG00000205038	PKHD1L1	Unknown
2337	ENSG00000069764	PLA2G10	Unknown
2338	ENSG00000170890	PLA2G1B	Unknown
2339	ENSG00000115956	PLEK	Unknown
2340	ENSG00000100558	PLEK2	Unknown
2341	ENSG00000105559	PLEKHA4	Unknown
2342	ENSG00000162407	PLPP3	Unknown
2343	ENSG00000188313	PLSCR1	Unknown
2344	ENSG00000114554	PLXNA1	Unknown
2345	ENSG00000076356	PLXNA2	Unknown
2346	ENSG00000130827	PLXNA3	Unknown
2347	ENSG00000221866	PLXNA4	Unknown
2348	ENSG00000164050	PLXNB1	Unknown
2349	ENSG00000196576	PLXNB2	Unknown
2350	ENSG00000198753	PLXNB3	Unknown
2351	ENSG00000136040	PLXNC1	Unknown
2352	ENSG00000004399	PLXND1	Unknown
2353	ENSG00000140464	PML	Unknown
2354	ENSG00000039650	PNKP	Unknown
2355	ENSG00000143442	POGZ	Unknown
2356	ENSG00000101868	POLA1	Unknown
2357	ENSG00000070501	POLB	Unknown
2358	ENSG00000148229	POLE3	Unknown
2359	ENSG00000115350	POLE4	Unknown
2360	ENSG00000140521	POLG	Unknown
2361	ENSG00000170734	POLH	Unknown
2362	ENSG00000101751	POLI	Unknown
2363	ENSG00000122008	POLK	Unknown
2364	ENSG00000166169	POLL	Unknown
2365	ENSG00000122678	POLM	Unknown
2366	ENSG00000130997	POLN	Unknown
2367	ENSG00000051341	POLQ	Unknown
2368	ENSG00000125630	POLR1B	Unknown
2369	ENSG00000181222	POLR2A	Unknown
2370	ENSG00000047315	POLR2B	Unknown
2371	ENSG00000099817	POLR2E	Unknown
2372	ENSG00000005075	POLR2J	Unknown
2373	ENSG00000147669	POLR2K	Unknown
2374	ENSG00000177700	POLR2L	Unknown
2375	ENSG00000148606	POLR3A	Unknown
2376	ENSG00000099821	POLRMT	Unknown
2377	ENSG00000128513	POT1	Unknown
2378	ENSG00000110777	POU2AF1	Unknown
2379	ENSG00000109819	PPARGC1A	Unknown
2380	ENSG00000155846	PPARGC1B	Unknown
2381	ENSG00000104881	PPP1R13L	Unknown
2382	ENSG00000167393	PPP2R3B	Unknown
2383	ENSG00000068971	PPP2R5B	Unknown
2384	ENSG00000138814	PPP3CA	Unknown
2385	ENSG00000148840	PPRC1	Unknown
2386	ENSG00000102103	PQBP1	Unknown
2387	ENSG00000133246	PRAM1	Unknown
2388	ENSG00000165828	PRAP1	Unknown
2389	ENSG00000197870	PRB3	Unknown
2390	ENSG00000126856	PRDM7	Unknown
2391	ENSG00000165672	PRDX3	Unknown
2392	ENSG00000138073	PREB	Unknown
2393	ENSG00000124126	PREX1	Unknown
2394	ENSG00000046889	PREX2	Unknown
2395	ENSG00000134551	PRH2	Unknown
2396	ENSG00000146143	PRIM2	Unknown
2397	ENSG00000164306	PRIMPOL	Unknown
2398	ENSG00000166501	PRKCB	Unknown
2399	ENSG00000027075	PRKCH	Unknown
2400	ENSG00000163558	PRKCI	Unknown
2401	ENSG00000065675	PRKCQ	Unknown
2402	ENSG00000067606	PRKCZ	Unknown
2403	ENSG00000184304	PRKD1	Unknown
2404	ENSG00000105287	PRKD2	Unknown
2405	ENSG00000185345	PRKN	Unknown
2406	ENSG00000160310	PRMT2	Unknown
2407	ENSG00000171867	PRNP	Unknown
2408	ENSG00000100902	PSMA6	Unknown
2409	ENSG00000087191	PSMC5	Unknown
2410	ENSG00000101843	PSMD10	Unknown
2411	ENSG00000108671	PSMD11	Unknown
2412	ENSG00000197170	PSMD12	Unknown
2413	ENSG00000121390	PSPC1	Unknown
2414	ENSG00000185920	PTCH1	Unknown
2415	ENSG00000171862	PTEN	Unknown
2416	ENSG00000124212	PTGIS	Unknown
2417	ENSG00000152266	PTH	Unknown
2418	ENSG00000164611	PTTG1	Unknown
2419	ENSG00000080608	PUM3	Unknown
2420	ENSG00000185129	PURA	Unknown
2421	ENSG00000146676	PURB	Unknown
2422	ENSG00000172733	PURG	Unknown
2423	ENSG00000103490	PYCARD	Unknown
2424	ENSG00000169900	PYDC1	Unknown
2425	ENSG00000253548	PYDC2	Unknown
2426	ENSG00000198218	QRICH1	Unknown
2427	ENSG00000276600	RAB7B	Unknown
2428	ENSG00000164754	RAD21	Unknown
2429	ENSG00000051180	RAD51	Unknown
2430	ENSG00000166349	RAG1	Unknown
2431	ENSG00000108557	RAI1	Unknown
2432	ENSG00000079337	RAPGEF3	Unknown
2433	ENSG00000091428	RAPGEF4	Unknown
2434	ENSG00000136237	RAPGEF5	Unknown
2435	ENSG00000139687	RB1	Unknown
2436	ENSG00000102054	RBBP7	Unknown
2437	ENSG00000125826	RBCK1	Unknown
2438	ENSG00000080839	RBL1	Unknown
2439	ENSG00000103479	RBL2	Unknown
2440	ENSG00000182872	RBM10	Unknown
2441	ENSG00000203867	RBM20	Unknown
2442	ENSG00000086589	RBM22	Unknown
2443	ENSG00000139746	RBM26	Unknown
2444	ENSG00000091009	RBM27	Unknown
2445	ENSG00000003756	RBM5	Unknown
2446	ENSG00000004534	RBM6	Unknown
2447	ENSG00000159200	RCAN1	Unknown
2448	ENSG00000004700	RECQL	Unknown
2449	ENSG00000164620	RELL2	Unknown
2450	ENSG00000189056	RELN	Unknown
2451	ENSG00000135945	REV1	Unknown
2452	ENSG00000148300	REXO4	Unknown
2453	ENSG00000035928	RFC1	Unknown
2454	ENSG00000064490	RFXANK	Unknown
2455	ENSG00000133111	RFXAP	Unknown
2456	ENSG00000102760	RGCC	Unknown
2457	ENSG00000076344	RGS11	Unknown
2458	ENSG00000182732	RGS6	Unknown
2459	ENSG00000182901	RGS7	Unknown
2460	ENSG00000108370	RGS9	Unknown
2461	ENSG00000167550	RHEBL1	Unknown
2462	ENSG00000204227	RING1	Unknown
2463	ENSG00000058729	RIOK2	Unknown
2464	ENSG00000137275	RIPK1	Unknown
2465	ENSG00000104312	RIPK2	Unknown
2466	ENSG00000129465	RIPK3	Unknown
2467	ENSG00000183421	RIPK4	Unknown
2468	ENSG00000131263	RLIM	Unknown
2469	ENSG00000169385	RNASE2	Unknown
2470	ENSG00000171865	RNASEH1	Unknown
2471	ENSG00000124226	RNF114	Unknown
2472	ENSG00000101695	RNF125	Unknown
2473	ENSG00000134758	RNF138	Unknown
2474	ENSG00000013561	RNF14	Unknown
2475	ENSG00000158717	RNF166	Unknown
2476	ENSG00000121481	RNF2	Unknown
2477	ENSG00000163481	RNF25	Unknown
2478	ENSG00000092098	RNF31	Unknown
2479	ENSG00000063978	RNF4	Unknown
2480	ENSG00000181852	RNF41	Unknown
2481	ENSG00000117748	RPA2	Unknown
2482	ENSG00000204086	RPA4	Unknown
2483	ENSG00000147604	RPL7	Unknown
2484	ENSG00000148303	RPL7A	Unknown
2485	ENSG00000143947	RPS27A	Unknown
2486	ENSG00000162302	RPS6KA4	Unknown
2487	ENSG00000100784	RPS6KA5	Unknown
2488	ENSG00000085721	RRN3	Unknown
2489	ENSG00000079102	RUNX1T1	Unknown
2490	ENSG00000122481	RWDD3	Unknown
2491	ENSG00000163602	RYBP	Unknown
2492	ENSG00000163221	S100A12	Unknown
2493	ENSG00000143546	S100A8	Unknown
2494	ENSG00000163220	S100A9	Unknown
2495	ENSG00000160633	SAFB	Unknown
2496	ENSG00000130254	SAFB2	Unknown
2497	ENSG00000151748	SAV1	Unknown
2498	ENSG00000171222	SCAND1	Unknown
2499	ENSG00000176700	SCAND2P	Unknown
2500	ENSG00000140386	SCAPER	Unknown
2501	ENSG00000010803	SCMH1	Unknown
2502	ENSG00000047634	SCML1	Unknown
2503	ENSG00000102098	SCML2	Unknown
2504	ENSG00000196189	SEMA4A	Unknown
2505	ENSG00000197019	SERTAD1	Unknown
2506	ENSG00000179833	SERTAD2	Unknown
2507	ENSG00000103037	SETD6	Unknown
2508	ENSG00000104897	SF3A2	Unknown
2509	ENSG00000183431	SF3A3	Unknown
2510	ENSG00000116560	SFPQ	Unknown
2511	ENSG00000106483	SFRP4	Unknown
2512	ENSG00000120057	SFRP5	Unknown
2513	ENSG00000168878	SFTPB	Unknown
2514	ENSG00000118515	SGK1	Unknown
2515	ENSG00000104205	SGK3	Unknown
2516	ENSG00000164690	SHH	Unknown
2517	ENSG00000146414	SHPRH	Unknown
2518	ENSG00000185187	SIGIRR	Unknown
2519	ENSG00000142178	SIK1	Unknown
2520	ENSG00000169375	SIN3A	Unknown
2521	ENSG00000127511	SIN3B	Unknown
2522	ENSG00000096717	SIRT1	Unknown
2523	ENSG00000068903	SIRT2	Unknown
2524	ENSG00000142082	SIRT3	Unknown
2525	ENSG00000077463	SIRT6	Unknown
2526	ENSG00000184990	SIVA1	Unknown
2527	ENSG00000157933	SKI	Unknown
2528	ENSG00000180592	SKIDA1	Unknown
2529	ENSG00000136603	SKIL	Unknown
2530	ENSG00000188779	SKOR1	Unknown
2531	ENSG00000197208	SLC22A4	Unknown
2532	ENSG00000135502	SLC26A10	Unknown
2533	ENSG00000091138	SLC26A3	Unknown
2534	ENSG00000014824	SLC30A9	Unknown
2535	ENSG00000196950	SLC39A10	Unknown
2536	ENSG00000144290	SLC4A10	Unknown
2537	ENSG00000080503	SMARCA2	Unknown
2538	ENSG00000127616	SMARCA4	Unknown
2539	ENSG00000138375	SMARCAL1	Unknown
2540	ENSG00000099956	SMARCB1	Unknown
2541	ENSG00000066117	SMARCD1	Unknown
2542	ENSG00000108604	SMARCD2	Unknown
2543	ENSG00000082014	SMARCD3	Unknown
2544	ENSG00000108055	SMC3	Unknown
2545	ENSG00000128602	SMO	Unknown
2546	ENSG00000123415	SMUG1	Unknown
2547	ENSG00000115593	SMYD1	Unknown
2548	ENSG00000185420	SMYD3	Unknown
2549	ENSG00000104976	SNAPC2	Unknown
2550	ENSG00000174446	SNAPC5	Unknown
2551	ENSG00000124562	SNRPC	Unknown
2552	ENSG00000273173	SNURF	Unknown
2553	ENSG00000100603	SNW1	Unknown
2554	ENSG00000214338	SOGA3	Unknown
2555	ENSG00000159140	SON	Unknown
2556	ENSG00000154556	SORBS2	Unknown
2557	ENSG00000065526	SPEN	Unknown
2558	ENSG00000176170	SPHK1	Unknown
2559	ENSG00000164299	SPZ1	Unknown
2560	ENSG00000138385	SSB	Unknown
2561	ENSG00000145687	SSBP2	Unknown
2562	ENSG00000157216	SSBP3	Unknown
2563	ENSG00000130511	SSBP4	Unknown
2564	ENSG00000084112	SSH1	Unknown
2565	ENSG00000141298	SSH2	Unknown
2566	ENSG00000172830	SSH3	Unknown
2567	ENSG00000126752	SSX1	Unknown
2568	ENSG00000118007	STAG1	Unknown
2569	ENSG00000115661	STK16	Unknown
2570	ENSG00000104375	STK3	Unknown
2571	ENSG00000163482	STK36	Unknown
2572	ENSG00000115808	STRN	Unknown
2573	ENSG00000196792	STRN3	Unknown
2574	ENSG00000113387	SUB1	Unknown
2575	ENSG00000107882	SUFU	Unknown
2576	ENSG00000116030	SUMO1	Unknown
2577	ENSG00000092201	SUPT16H	Unknown
2578	ENSG00000213246	SUPT4H1	Unknown
2579	ENSG00000196235	SUPT5H	Unknown
2580	ENSG00000109111	SUPT6H	Unknown
2581	ENSG00000101945	SUV39H1	Unknown
2582	ENSG00000152455	SUV39H2	Unknown
2583	ENSG00000178691	SUZ12	Unknown
2584	ENSG00000165025	SYK	Unknown
2585	ENSG00000100324	TAB1	Unknown
2586	ENSG00000055208	TAB2	Unknown
2587	ENSG00000157625	TAB3	Unknown
2588	ENSG00000171148	TADA3	Unknown
2589	ENSG00000147133	TAF1	Unknown
2590	ENSG00000166337	TAF10	Unknown
2591	ENSG00000064995	TAF11	Unknown
2592	ENSG00000120656	TAF12	Unknown
2593	ENSG00000197780	TAF13	Unknown
2594	ENSG00000143498	TAF1A	Unknown
2595	ENSG00000115750	TAF1B	Unknown
2596	ENSG00000103168	TAF1C	Unknown
2597	ENSG00000122728	TAF1L	Unknown
2598	ENSG00000064313	TAF2	Unknown
2599	ENSG00000165632	TAF3	Unknown
2600	ENSG00000130699	TAF4	Unknown
2601	ENSG00000141384	TAF4B	Unknown
2602	ENSG00000148835	TAF5	Unknown
2603	ENSG00000135801	TAF5L	Unknown
2604	ENSG00000106290	TAF6	Unknown
2605	ENSG00000162227	TAF6L	Unknown
2606	ENSG00000178913	TAF7	Unknown
2607	ENSG00000102387	TAF7L	Unknown
2608	ENSG00000137413	TAF8	Unknown
2609	ENSG00000273841	TAF9	Unknown
2610	ENSG00000187325	TAF9B	Unknown
2611	ENSG00000120948	TARDBP	Unknown
2612	ENSG00000106052	TAX1BP1	Unknown
2613	ENSG00000092377	TBL1Y	Unknown
2614	ENSG00000171703	TCEA2	Unknown
2615	ENSG00000172465	TCEAL1	Unknown
2616	ENSG00000182916	TCEAL7	Unknown
2617	ENSG00000180964	TCEAL8	Unknown
2618	ENSG00000137310	TCF19	Unknown
2619	ENSG00000100207	TCF20	Unknown
2620	ENSG00000141002	TCF25	Unknown
2621	ENSG00000139372	TDG	Unknown
2622	ENSG00000042088	TDP1	Unknown
2623	ENSG00000111802	TDP2	Unknown
2624	ENSG00000168769	TET2	Unknown
2625	ENSG00000105329	TGFB1	Unknown
2626	ENSG00000140682	TGFB1I1	Unknown
2627	ENSG00000137574	TGS1	Unknown
2628	ENSG00000054118	THRAP3	Unknown
2629	ENSG00000151500	THYN1	Unknown
2630	ENSG00000116001	TIA1	Unknown
2631	ENSG00000127666	TICAM1	Unknown
2632	ENSG00000163659	TIPARP	Unknown
2633	ENSG00000150455	TIRAP	Unknown
2634	ENSG00000196781	TLE1	Unknown
2635	ENSG00000065717	TLE2	Unknown
2636	ENSG00000140332	TLE3	Unknown
2637	ENSG00000106829	TLE4	Unknown
2638	ENSG00000104953	TLE6	Unknown
2639	ENSG00000137462	TLR2	Unknown
2640	ENSG00000164342	TLR3	Unknown
2641	ENSG00000136869	TLR4	Unknown
2642	ENSG00000239732	TLR9	Unknown
2643	ENSG00000204278	TMEM235	Unknown
2644	ENSG00000144747	TMF1	Unknown
2645	ENSG00000232810	TNF	Unknown
2646	ENSG00000118503	TNFAIP3	Unknown
2647	ENSG00000141655	TNFRSF11A	Unknown
2648	ENSG00000186827	TNFRSF4	Unknown
2649	ENSG00000120659	TNFSF11	Unknown
2650	ENSG00000120337	TNFSF18	Unknown
2651	ENSG00000117586	TNFSF4	Unknown
2652	ENSG00000160949	TONSL	Unknown
2653	ENSG00000198900	TOP1	Unknown
2654	ENSG00000131747	TOP2A	Unknown
2655	ENSG00000077097	TOP2B	Unknown
2656	ENSG00000197579	TOPORS	Unknown
2657	ENSG00000067369	TP53BP1	Unknown
2658	ENSG00000102871	TRADD	Unknown
2659	ENSG00000056558	TRAF1	Unknown
2660	ENSG00000127191	TRAF2	Unknown
2661	ENSG00000131323	TRAF3	Unknown
2662	ENSG00000076604	TRAF4	Unknown
2663	ENSG00000082512	TRAF5	Unknown
2664	ENSG00000175104	TRAF6	Unknown
2665	ENSG00000167632	TRAPPC9	Unknown
2666	ENSG00000213689	TREX1	Unknown
2667	ENSG00000173334	TRIB1	Unknown
2668	ENSG00000101255	TRIB3	Unknown
2669	ENSG00000204977	TRIM13	Unknown
2670	ENSG00000106785	TRIM14	Unknown
2671	ENSG00000204610	TRIM15	Unknown
2672	ENSG00000132109	TRIM21	Unknown
2673	ENSG00000132274	TRIM22	Unknown
2674	ENSG00000113595	TRIM23	Unknown
2675	ENSG00000122779	TRIM24	Unknown
2676	ENSG00000121060	TRIM25	Unknown
2677	ENSG00000234127	TRIM26	Unknown
2678	ENSG00000204713	TRIM27	Unknown
2679	ENSG00000130726	TRIM28	Unknown
2680	ENSG00000137699	TRIM29	Unknown
2681	ENSG00000110171	TRIM3	Unknown
2682	ENSG00000204616	TRIM31	Unknown
2683	ENSG00000119401	TRIM32	Unknown
2684	ENSG00000197323	TRIM33	Unknown
2685	ENSG00000258659	TRIM34	Unknown
2686	ENSG00000108395	TRIM37	Unknown
2687	ENSG00000112343	TRIM38	Unknown
2688	ENSG00000204614	TRIM40	Unknown
2689	ENSG00000132256	TRIM5	Unknown
2690	ENSG00000183718	TRIM52	Unknown
2691	ENSG00000116525	TRIM62	Unknown
2692	ENSG00000171206	TRIM8	Unknown
2693	ENSG00000100815	TRIP11	Unknown
2694	ENSG00000043514	TRIT1	Unknown
2695	ENSG00000121486	TRMT1L	Unknown
2696	ENSG00000196367	TRRAP	Unknown
2697	ENSG00000103197	TSC2	Unknown
2698	ENSG00000102804	TSC22D1	Unknown
2699	ENSG00000196428	TSC22D2	Unknown
2700	ENSG00000157514	TSC22D3	Unknown
2701	ENSG00000166925	TSC22D4	Unknown
2702	ENSG00000211460	TSN	Unknown
2703	ENSG00000139908	TSSK4	Unknown
2704	ENSG00000166402	TUB	Unknown
2705	ENSG00000130338	TULP4	Unknown
2706	ENSG00000149016	TUT1	Unknown
2707	ENSG00000074966	TXK	Unknown
2708	ENSG00000160201	U2AF1	Unknown
2709	ENSG00000161265	U2AF1L4	Unknown
2710	ENSG00000221983	UBA52	Unknown
2711	ENSG00000170315	UBB	Unknown
2712	ENSG00000150991	UBC	Unknown
2713	ENSG00000078140	UBE2K	Unknown
2714	ENSG00000177889	UBE2N	Unknown
2715	ENSG00000244687	UBE2V1	Unknown
2716	ENSG00000118900	UBN1	Unknown
2717	ENSG00000127481	UBR4	Unknown
2718	ENSG00000228970	UBTFL6	Unknown
2719	ENSG00000014123	UFL1	Unknown
2720	ENSG00000276043	UHRF1	Unknown
2721	ENSG00000147854	UHRF2	Unknown
2722	ENSG00000076248	UNG	Unknown
2723	ENSG00000168883	USP39	Unknown
2724	ENSG00000187555	USP7	Unknown
2725	ENSG00000171794	UTF1	Unknown
2726	ENSG00000141968	VAV1	Unknown
2727	ENSG00000112715	VEGFA	Unknown
2728	ENSG00000102243	VGLL1	Unknown
2729	ENSG00000170162	VGLL2	Unknown
2730	ENSG00000206538	VGLL3	Unknown
2731	ENSG00000189030	VHLL	Unknown
2732	ENSG00000163159	VPS72	Unknown
2733	ENSG00000109501	WFS1	Unknown
2734	ENSG00000125084	WNT1	Unknown
2735	ENSG00000169884	WNT10B	Unknown
2736	ENSG00000105989	WNT2	Unknown
2737	ENSG00000154342	WNT3A	Unknown
2738	ENSG00000114251	WNT5A	Unknown
2739	ENSG00000075290	WNT8B	Unknown
2740	ENSG00000165392	WRN	Unknown
2741	ENSG00000186153	WWOX	Unknown
2742	ENSG00000198373	WWP2	Unknown
2743	ENSG00000018408	WWTR1	Unknown
2744	ENSG00000143184	XCL1	Unknown
2745	ENSG00000136936	XPA	Unknown
2746	ENSG00000163872	YEATS2	Unknown
2747	ENSG00000127337	YEATS4	Unknown
2748	ENSG00000180667	YOD1	Unknown
2749	ENSG00000188707	ZBED6CL	Unknown
2750	ENSG00000124256	ZBP1	Unknown
2751	ENSG00000134744	ZCCHC11	Unknown
2752	ENSG00000083223	ZCCHC6	Unknown
2753	ENSG00000188818	ZDHHC11	Unknown
2754	ENSG00000163958	ZDHHC19	Unknown
2755	ENSG00000146007	ZMAT2	Unknown
2756	ENSG00000123870	ZNF137P	Unknown
2757	ENSG00000147394	ZNF185	Unknown
2758	ENSG00000075292	ZNF638	Unknown
2759	ENSG00000197302	ZNF720	Unknown
2760	ENSG00000172687	ZNF738	Unknown
2761	ENSG00000106479	ZNF862	Unknown
2762	ENSG00000124201	ZNFX1	Unknown
2763	ENSG00000132485	ZRANB2	Unknown
2764	ENSG00000107372	ZFAND5	ZZ-type ZF
