GeneID	Homo_sapiens.dN	Homo_sapiens.dS	Homo_sapiens.dw	Homo_sapiens.w
ENSG00000060138	2e-06	0	16.4333	16.6563
ENSG00000155034	0.001785	2e-06	998.9368	892.5
ENSG00000134352	0.001822	0.0015	1.0302	1.214666667
ENSG00000162843	0.00082	0.00491	-0.103	0.16700611
ENSG00000058063	2e-06	1e-06	2.9487	2
ENSG00000044012	0.00486	0.014319	0.2217	0.339409177
ENSG00000100721	2e-06	0.018804	-0.8451	0.00010636
ENSG00000175946	0.003754	0.009318	0.301	0.402876154
ENSG00000181733	0.004579	0.014853	-0.0354	0.308287888
ENSG00000120217	0.003249	0.005257	-0.6335	0.618033099
ENSG00000100726	0.006048	0.002473	2.2578	2.445612616
ENSG00000120215	2e-06	0	18.1481	18.6497
ENSG00000180818	0	6e-06	-0.0768	0.0001
ENSG00000130755	2e-06	0.018703	-0.0386	0.000106935
ENSG00000144214	2e-06	0	300.5201	300.9688
ENSG00000184860	0.005291	0.007864	0.5541	0.672812818
ENSG00000176945	0.063638	0.08154	0.1729	0.780451312
ENSG00000176946	0.001762	0.024414	-0.0424	0.072171705
ENSG00000107719	0.001832	0.006388	0.1844	0.286787727
ENSG00000206150	3e-06	0.028642	-0.4182	0.000104741
ENSG00000143536	0.003336	0.002603	0.8948	1.281598156
ENSG00000174891	0	5e-06	-0.0506	0.0001
ENSG00000167525	0	5e-06	-0.3537	0.0001
ENSG00000110756	0.001244	0.007356	-0.1004	0.169113649
ENSG00000125533	2e-06	0.019804	-0.1231	0.00010099
ENSG00000125534	0.002939	3e-06	998.7504	979.6666667
ENSG00000125538	0.001603	0.004325	-0.3796	0.370635838
ENSG00000178127	0.002738	0.010759	-0.0957	0.254484618
ENSG00000008405	0	0.002951	-0.0269	0.0001
ENSG00000112936	0.002217	0.005237	0.2418	0.42333397
ENSG00000143473	1e-06	0.013497	-0.0292	7.40905386382e-05
ENSG00000164675	0.001531	0.007563	0.0542	0.202432897
ENSG00000143476	0.00206	0.005608	0.2652	0.367332382
ENSG00000143479	0.001502	2e-06	998.8936	751
ENSG00000134278	0.000923	0.002112	0.3589	0.437026515
ENSG00000163645	0	0.002356	-0.5421	0.0001
ENSG00000124164	1e-06	0.005108	-0.0537	0.000195771
ENSG00000075413	0.000622	0.011464	0.0348	0.054256804
ENSG00000140992	0.000873	0.024094	0.0049	0.036233087
ENSG00000168615	0	0.00265	-0.1508	0.0001
ENSG00000198198	0.001077	0.008285	0.0099	0.129993965
ENSG00000140990	0.002387	2e-06	998.8248	1193.5
ENSG00000160410	2e-06	0.017547	-0.049	0.00011398
ENSG00000140876	0.00199	0.014953	-0.4329	0.133083662
ENSG00000064726	1e-06	0.008202	0	0.000121921
ENSG00000135940	0.006307	6e-06	998.398	1051.166667
ENSG00000072506	0	0.004341	-0.1807	0.0001
ENSG00000072501	1e-06	0.010511	0	9.51384264104e-05
ENSG00000134183	1e-06	2e-06	0.3118	0.5
ENSG00000069712	0.002809	0.002966	0.6023	0.947066757
ENSG00000143786	3e-06	0.032438	0	9.24841235588e-05
ENSG00000188659	0.002939	0.011753	-0.049	0.250063813
ENSG00000160200	0.001425	0.003881	0.2617	0.367173409
ENSG00000188554	0.002528	0.001062	2.1087	2.380414313
ENSG00000025434	0.015314	0.036149	0.2881	0.423635509
ENSG00000137760	0.005181	0.01229	0.2279	0.421562246
ENSG00000166123	2e-06	0.022011	0	9.08636590796e-05
ENSG00000151353	1e-06	0.010393	-0.2596	9.62186086789e-05
ENSG00000037042	2e-06	0.020505	-0.0264	9.75371860522e-05
ENSG00000215845	0.004037	0.022348	0.1805	0.180642563
ENSG00000078814	0.000379	0.007604	0.0269	0.049842188
ENSG00000078487	0.001096	0.003599	-0.1548	0.304529036
ENSG00000156374	0	5e-06	-0.0969	0.0001
ENSG00000096654	0.00062	0.005905	-0.0094	0.104995766
ENSG00000042753	1e-06	0.009939	0	0.000100614
ENSG00000134982	0.001251	0.002047	0.5231	0.611138251
ENSG00000134987	0.001583	0.00234	0.5172	0.676495726
ENSG00000115694	0	6e-06	-0.0057	0.0001
ENSG00000160208	0.002171	0.008044	0.0676	0.269890602
ENSG00000171067	0.006746	0.002598	1.715	2.596612779
ENSG00000121691	0.000848	0.007203	-0.0642	0.117728724
ENSG00000124664	0.002506	0.011943	0.1668	0.209830026
ENSG00000163995	0	0.001881	-0.0651	0.0001
ENSG00000121690	1e-06	0.009885	-0.1706	0.000101163
ENSG00000105855	0.000588	0.012301	-0.0443	0.047800992
ENSG00000105854	1e-06	0.006531	-0.2566	0.000153116
ENSG00000111481	2e-06	0	508.7247	508.7248
ENSG00000120963	2e-06	0	24.4996	24.4997
ENSG00000175764	0.002467	2e-06	998.9396	1233.5
ENSG00000079689	0.001234	0.009348	-0.0248	0.132006846
ENSG00000175766	0.033488	0.110595	0.2711	0.302798499
ENSG00000105852	0	0.003386	-0.4743	0.0001
ENSG00000187806	0.007645	8e-06	997.8089	955.625
ENSG00000142252	0	4e-06	-0.0801	0.0001
ENSG00000082482	2e-06	0	38.494	38.5057
ENSG00000147454	0.001199	0.015948	-0.0511	0.075181841
ENSG00000012174	2e-06	0.022246	-0.0309	8.99038029309e-05
ENSG00000214114	2e-06	0	117.5698	117.5699
ENSG00000142784	0	6e-06	-0.0082	0.0001
ENSG00000183918	1e-06	0.008489	-0.1208	0.0001178
ENSG00000135587	0.002293	0.010735	-0.1003	0.213600373
ENSG00000123240	0.002348	0.005426	0.2211	0.432731294
ENSG00000142789	0.00434	0.009683	0.2125	0.4482082
ENSG00000176490	0	1.4e-05	0	0.0001
ENSG00000139220	1e-06	0.00925	-0.0091	0.000108108
ENSG00000185097	0.004212	0.003628	0.9202	1.160970232
ENSG00000177728	0.000632	0.003254	0.1596	0.194222495
ENSG00000084710	1e-06	0.006978	-0.0271	0.000143308
ENSG00000197430	1e-06	0.007222	-0.2772	0.000138466
ENSG00000105298	0.000566	0.048443	-0.0068	0.011683835
ENSG00000124496	1e-06	0.007588	-0.1116	0.000131787
ENSG00000163191	4e-06	0.038054	-1.4323	0.000105114
ENSG00000089876	0.000642	1e-06	998.8722	642
ENSG00000183072	0	7e-06	-0.0585	0.0001
ENSG00000109920	0.000924	0.005962	0.0112	0.15498155
ENSG00000139780	1e-06	0.007499	-0.1947	0.000133351
ENSG00000166220	0.008244	8e-06	998.6516	1030.5
ENSG00000180660	2e-06	0	151.7285	151.7286
ENSG00000205702	0.01931	0.035607	0.3895	0.542309097
ENSG00000187942	0	4e-06	-998.9999	0.0001
ENSG00000180667	0	0.00368	-0.143	0.0001
ENSG00000188419	0.002198	0.002143	0.791	1.025664956
ENSG00000166816	2e-06	0.02455	-0.1172	8.1466395112e-05
ENSG00000135631	1e-06	0.014254	-0.2113	7.01557457556e-05
ENSG00000135636	0.000866	0.016105	-0.0067	0.05377212
ENSG00000135637	0.001179	0.009302	-0.2671	0.126746936
ENSG00000114054	0.001784	0.006672	0.1757	0.267386091
ENSG00000185897	0.004651	0.016827	0.0367	0.276401022
ENSG00000185896	0.004055	0.033005	-0.0493	0.122860173
ENSG00000169764	0.007138	0.019199	0.3602	0.371790197
ENSG00000068001	0.00197	0.008329	0.0708	0.236522992
ENSG00000121552	0	5e-06	-0.468	0.0001
ENSG00000115902	1e-06	0.009515	-0.0406	0.000105097
ENSG00000071889	2e-06	0.020625	-0.0303	9.69696969697e-05
ENSG00000168418	0.003482	3e-06	998.8824	1160.666667
ENSG00000115904	0	0.001884	-0.0145	0.0001
ENSG00000163440	0.004578	0.007949	0.1781	0.5759215
ENSG00000168411	0.001802	2e-06	998.5283	901
ENSG00000168412	0.00295	3e-06	998.9561	983.3333333
ENSG00000187498	0.001743	0.004479	0.2686	0.389149364
ENSG00000084774	0.000214	0.005892	0.0029	0.036320434
ENSG00000063180	0	0.004186	-0.0475	0.0001
ENSG00000127362	0	0.003619	-0.4409	0.0001
ENSG00000179241	4e-06	0.037544	-0.0296	0.000106542
ENSG00000175567	0	0.004074	-0.0368	0.0001
ENSG00000116852	0.000406	0.000538	0.7419	0.75464684
ENSG00000176239	0.008398	0.001205	6.7076	6.969294606
ENSG00000058668	0	0.003902	-0.1625	0.0001
ENSG00000177697	2e-06	0.016894	-0.0439	0.000118385
ENSG00000136238	0	5e-06	0	0.0001
ENSG00000066933	0	0.003727	-0.1588	0.0001
ENSG00000132207	0	5e-06	-0.235	0.0001
ENSG00000136231	1e-06	0.008592	0	0.000116387
ENSG00000132205	0.005129	0.016951	0.0172	0.302578019
ENSG00000136237	0.001709	0.004188	0.3049	0.408070678
ENSG00000029364	1e-06	0.012346	-0.113	8.09978940548e-05
ENSG00000136235	0.001944	0.007519	-0.1405	0.258545019
ENSG00000125255	0.00137	1e-06	998.7854	1370
ENSG00000180370	1e-06	0.009428	-0.0864	0.000106067
ENSG00000119227	0.00812	0.010488	0.5284	0.774218154
ENSG00000148200	0.001031	1e-06	998.9725	1031
ENSG00000148204	0.003952	0.001549	2.3232	2.551323434
ENSG00000105143	0.00116	0.013866	0.0608	0.083657868
ENSG00000128805	0	6e-06	-0.1845	0.0001
ENSG00000144554	0.002049	0.006944	-0.1301	0.295074885
ENSG00000105146	0.001652	0.012859	-0.0198	0.128470332
ENSG00000047457	0.000991	0.002914	0.0813	0.340082361
ENSG00000076003	0	5e-06	-0.0318	0.0001
ENSG00000188655	0.009942	0.061374	-0.6057	0.161990419
ENSG00000142920	2e-06	0	336.3414	336.5426
ENSG00000144559	0.051423	0.054389	0.2708	0.945466914
ENSG00000157778	4e-06	0.035292	-0.1354	0.00011334
ENSG00000050730	0.009958	0.028519	-0.0871	0.349170728
ENSG00000182389	2e-06	0.022001	0	9.09049588655e-05
ENSG00000067715	1e-06	0.005676	-0.0175	0.00017618
ENSG00000149269	0	0.004935	-0.2039	0.0001
ENSG00000149262	0	0.004674	-0.054	0.0001
ENSG00000149260	0.000891	1e-06	998.926	891
ENSG00000107902	0.007578	8e-06	998.8707	947.25
ENSG00000146205	0.001032	0.008441	-0.0894	0.122260396
ENSG00000164418	0	0.004753	0	0.0001
ENSG00000137364	0.00362	4e-06	998.7772	905
ENSG00000141002	8.5e-05	9.5e-05	0.7911	0.894736842
ENSG00000187239	0.007302	0.006401	1.0793	1.140759256
ENSG00000127588	0	1.1e-05	-0.0127	0.0001
ENSG00000127586	0.00522	0.011319	0.2832	0.461171482
ENSG00000127585	0.002027	2e-06	998.9805	1013.5
ENSG00000164414	0	0.004017	-0.0788	0.0001
ENSG00000187231	0	0.003138	-0.0261	0.0001
ENSG00000127580	1e-06	0.008105	-0.0222	0.000123381
ENSG00000066405	0	5e-06	-0.0469	0.0001
ENSG00000100532	0	5e-06	-0.3247	0.0001
ENSG00000172809	2e-06	0	93.5472	93.5473
ENSG00000073050	0.002685	0.004598	0.4723	0.583949543
ENSG00000166676	0.005077	5e-06	998.9188	1015.4
ENSG00000126368	0	0.004633	-0.0525	0.0001
ENSG00000165895	1e-06	0.014229	-0.005	7.02790076604e-05
ENSG00000077454	0.00107	0.008346	-0.0423	0.128205128
ENSG00000204152	1e-06	0.005825	0	0.000171674
ENSG00000165891	0.002166	0.006057	0.1173	0.357602774
ENSG00000119574	0.001509	0.010797	0.0779	0.139761045
ENSG00000080709	0.000813	0.002946	0.2648	0.275967413
ENSG00000165898	0.003044	4e-06	767.8629	761
ENSG00000185436	0.001821	2e-06	998.3935	910.5
ENSG00000178358	0.007625	0.009105	0.5336	0.837451949
ENSG00000182545	0.009904	1e-05	998.7732	990.4
ENSG00000112541	1e-06	0.009922	-0.1295	0.000100786
ENSG00000206422	1e-06	0.009616	-0.1129	0.000103993
ENSG00000005243	0	6e-06	-0.4783	0.0001
ENSG00000152056	1e-06	0.007802	-0.3378	0.000128172
ENSG00000005249	0.001132	0.002612	0.3693	0.43338438
ENSG00000213337	1e-06	0.007462	-0.1377	0.000134012
ENSG00000165097	0	5e-06	-0.0382	0.0001
ENSG00000165092	0	0.003899	-0.1781	0.0001
ENSG00000165091	0.000611	0.006985	0.034	0.087473157
ENSG00000021300	0.002172	0.01528	0.0689	0.142146597
ENSG00000153294	0.001684	0.005875	-0.1336	0.286638298
ENSG00000101911	1e-06	0.009286	-0.04	0.000107689
ENSG00000153291	0.001454	0.00373	0.3604	0.389812332
ENSG00000153292	0.003047	3e-06	998.6629	1015.666667
ENSG00000180245	0	5e-06	-0.2964	0.0001
ENSG00000104368	0	6e-06	-0.1387	0.0001
ENSG00000104369	0	5e-06	-0.0946	0.0001
ENSG00000159164	0	0.004577	-0.0219	0.0001
ENSG00000104365	0	0.004661	-0.0478	0.0001
ENSG00000100393	0.000399	0.005611	-0.0208	0.071110319
ENSG00000159167	2e-06	0.017082	0	0.000117082
ENSG00000100395	0.000633	0.006026	0.0636	0.105044806
ENSG00000104361	0.003108	3e-06	998.8455	1036
ENSG00000061455	3e-06	0.025136	-0.0336	0.000119351
ENSG00000001036	1e-06	0.006587	-0.1945	0.000151814
ENSG00000122958	0	5e-06	-0.0486	0.0001
ENSG00000122952	0.004686	0.010853	-0.3667	0.431770018
ENSG00000151033	0.011499	0.020218	0.468	0.568750618
ENSG00000032444	0.000349	0.018158	0.0029	0.019220178
ENSG00000185561	0.006114	0.022639	0.0618	0.270064932
ENSG00000145832	0.006266	0.020614	0.2891	0.303968177
ENSG00000165323	0.001121	0.003804	0.2641	0.2946898
ENSG00000165322	0	5e-06	-0.0585	0.0001
ENSG00000145781	0.002428	0.002999	0.6604	0.809603201
ENSG00000145780	1e-06	0.008445	0	0.000118413
ENSG00000145782	0.003968	0.008167	0.4086	0.48585772
ENSG00000223638	0.006918	0.008936	0.1875	0.774171889
ENSG00000101624	0.000697	0.007173	0.0768	0.097169943
ENSG00000154025	2e-06	0.022794	-0.0712	8.77423883478e-05
ENSG00000136448	1e-06	0.007828	-0.0081	0.000127747
ENSG00000121350	0.000888	0.011235	-0.1025	0.079038718
ENSG00000121351	0.011214	1.1e-05	998.522	1019.454545
ENSG00000213339	0	0.004424	-0.0435	0.0001
ENSG00000174405	0.000681	0.0068	0.0036	0.100147059
ENSG00000197977	1e-06	0.00961	-0.0113	0.000104058
ENSG00000171657	0.000561	0.007333	-0.1392	0.076503477
ENSG00000197971	1e-06	0.010165	-0.0184	9.83767830792e-05
ENSG00000175573	0.003723	0.014149	0.2329	0.263128136
ENSG00000105887	2e-06	0	215.3929	215.393
ENSG00000197753	2e-06	0.022399	-0.0196	8.92897004331e-05
ENSG00000120555	0.00477	5e-06	998.4525	954
ENSG00000171659	1e-06	0.007449	-0.1046	0.000134246
ENSG00000197757	2e-06	0	39.7897	39.7898
ENSG00000120008	1e-06	0.005073	-0.0569	0.000197122
ENSG00000165695	0.002783	0.017716	-0.012	0.157089636
ENSG00000179403	0.006202	0.019353	0.1219	0.320467111
ENSG00000117586	2e-06	0	53.6964	54.9526
ENSG00000061676	1e-06	0.005548	-0.0043	0.000180245
ENSG00000204287	0.004051	0.026308	-0.1073	0.153983579
ENSG00000179409	0.006694	0.015308	0.2613	0.437287693
ENSG00000082258	0.000585	0.00061	0.8086	0.959016393
ENSG00000151292	0	5e-06	-0.0162	0.0001
ENSG00000113141	1e-06	0.007083	-0.0298	0.000141183
ENSG00000169228	0	5e-06	-0.0101	0.0001
ENSG00000164362	0.001265	0.001262	0.8686	1.002377179
ENSG00000138698	0.001449	0.003843	0.2733	0.37704918
ENSG00000092964	1e-06	0.00961	-0.0459	0.000104058
ENSG00000169220	0.001323	0.010195	0.0618	0.129769495
ENSG00000169221	1e-06	0.005394	-0.0165	0.000185391
ENSG00000160310	0.00106	0.008188	0.066	0.129457743
ENSG00000170381	0	0.001149	-0.0816	0.0001
ENSG00000089022	1e-06	0.00518	-0.03	0.00019305
ENSG00000170385	0.000998	0.005066	-0.1246	0.196999605
ENSG00000183808	0.00063	0.002901	-0.047	0.217166494
ENSG00000159461	1e-06	0.005817	-0.0635	0.00017191
ENSG00000089091	0.002863	0.01091	-0.1438	0.262419798
ENSG00000073861	1e-06	0.005153	-0.105	0.000194062
ENSG00000072756	0.002036	0.007369	0.179	0.276292577
ENSG00000150401	0.003909	0.009734	0.2888	0.401582083
ENSG00000111816	0	5e-06	-0.2122	0.0001
ENSG00000111817	0.000531	0.003728	0.0963	0.142435622
ENSG00000171475	0	0.004772	-0.311	0.0001
ENSG00000111364	0	0.002432	-0.0918	0.0001
ENSG00000161405	0.000934	0.006105	0.0421	0.152989353
ENSG00000170049	1e-06	0.011904	-0.0841	8.40053763441e-05
ENSG00000161956	0.000829	0.006162	0.0863	0.134534242
ENSG00000090889	0	5e-06	-0.1253	0.0001
ENSG00000095539	0.00081	0.007466	-0.0317	0.10849183
ENSG00000107816	1e-06	0.008904	-0.0833	0.000112309
ENSG00000107815	0.001111	0.001267	0.3509	0.876874507
ENSG00000117245	0.002635	0.017688	-0.0004	0.148971054
ENSG00000101146	2e-06	0.019369	-0.0174	0.000103258
ENSG00000107819	0.027989	0.044324	0.5417	0.631463767
ENSG00000169592	0.001836	0.010503	0.1055	0.174807198
ENSG00000101144	1e-06	0.00614	-0.0184	0.000162866
ENSG00000169594	0.001411	0.004257	0.1691	0.331454076
ENSG00000169598	0.007111	7e-06	998.815	1015.857143
ENSG00000169599	0.001809	3e-06	666.6846	603
ENSG00000146842	0	5e-06	-0.0406	0.0001
ENSG00000106635	0	4e-06	-0.0555	0.0001
ENSG00000106636	1e-06	0.006841	-0.146	0.000146177
ENSG00000156564	1e-06	0.005217	-0.0178	0.000191681
ENSG00000106144	0	5e-06	-0.1626	0.0001
ENSG00000106633	1e-06	0.014916	-0.0389	6.70421024403e-05
ENSG00000046889	0.000602	0.006912	0.0663	0.087094907
ENSG00000129946	3e-06	0.025936	-0.1607	0.000115669
ENSG00000128422	0.000929	9e-06	104.978	103.2222222
ENSG00000131495	1e-06	0.013828	-0.3393	7.23170378941e-05
ENSG00000118434	0.006448	0.008673	0.2054	0.743456705
ENSG00000176007	0.009359	0.011147	-0.2379	0.839598098
ENSG00000153094	0	4e-06	-0.0595	0.0001
ENSG00000167881	0	5e-06	-0.0475	0.0001
ENSG00000123584	0.000713	0.007678	-0.4342	0.092862725
ENSG00000152670	1e-06	0.011087	-0.203	9.01957247226e-05
ENSG00000152672	0.009039	9e-06	998.2889	1004.333333
ENSG00000110148	0.001193	0.020159	-0.0106	0.059179523
ENSG00000206203	0.002245	2e-06	998.9119	1122.5
ENSG00000102393	0.00256	3e-06	998.4288	853.3333333
ENSG00000102390	0	5e-06	-0.0334	0.0001
ENSG00000036257	1e-06	0.005337	-0.0172	0.000187371
ENSG00000181092	0.003842	0.004964	0.4274	0.773972603
ENSG00000134046	1e-06	0.006216	0	0.000160875
ENSG00000198517	0.002461	0.015573	0.1413	0.158029924
ENSG00000134516	0.000516	0.006682	0.0447	0.077222389
ENSG00000198515	0.000639	0.004287	-0.0736	0.149055283
ENSG00000134042	0.091764	0.10155	0.493	0.903633678
ENSG00000198513	1e-06	0.009288	-0.0972	0.000107666
ENSG00000124588	0.003113	3e-06	998.7184	1037.666667
ENSG00000143641	0	6e-06	-0.0071	0.0001
ENSG00000138741	0.000498	0.006237	0.0504	0.07984608
ENSG00000167332	1e-06	0.013313	-0.1038	7.51145496883e-05
ENSG00000171385	0	0.000999	0	0.0001
ENSG00000143318	0.001237	0.006528	0.0029	0.189491422
ENSG00000143319	1e-06	0.007198	-0.1435	0.000138927
ENSG00000135931	0.002224	0.006785	0.0578	0.327781872
ENSG00000135930	1e-06	0.00636	-0.0398	0.000157233
ENSG00000166317	0	0.002152	-0.1365	0.0001
ENSG00000188064	3e-06	0.026871	-0.0061	0.000111645
ENSG00000166311	0.001415	0.007589	0.0188	0.186454078
ENSG00000147526	0.000663	0.004836	-0.1126	0.137096774
ENSG00000166313	0.029777	0.046486	0.5589	0.640558448
ENSG00000123728	0	5e-06	0	0.0001
ENSG00000171791	0	7e-06	-0.0485	0.0001
ENSG00000188069	0.052551	0.114081	-998.5394	0.460646383
ENSG00000078018	0.00086	0.00415	-0.0338	0.207228916
ENSG00000171793	0	0.004015	-0.0734	0.0001
ENSG00000136918	0.003631	4e-06	998.8604	907.75
ENSG00000100815	0.001162	0.002009	0.4136	0.578397213
ENSG00000184575	1e-06	0.005389	-0.0409	0.000185563
ENSG00000184574	0.003994	4e-06	998.8812	998.5
ENSG00000178921	0.001486	0.005705	0.1508	0.260473269
ENSG00000178922	2e-06	0.019694	-0.2888	0.000101554
ENSG00000127837	1e-06	0.007166	-0.0132	0.000139548
ENSG00000175489	0.004952	0.006004	0.4549	0.824783478
ENSG00000163833	0.001328	0.007187	-0.1035	0.184778072
ENSG00000240694	6.5e-05	0.002826	-0.1132	0.023000708
ENSG00000168310	1e-06	0.011701	-0.1246	8.54627809589e-05
ENSG00000168314	0	9e-06	-0.0434	0.0001
ENSG00000105447	0.001046	1e-06	998.9297	1046
ENSG00000095464	0.001107	0.006897	-0.0514	0.160504567
ENSG00000105443	2e-06	0	3.1417	3.1418
ENSG00000188603	0.001594	0.011984	-0.0116	0.133010681
ENSG00000118298	0.004963	5e-06	998.5666	992.6
ENSG00000114268	1e-06	0.010511	-0.0085	9.51384264104e-05
ENSG00000108679	0.001061	0.01255	-0.1034	0.084541833
ENSG00000118292	0.008816	9e-06	997.6957	979.5555556
ENSG00000040487	0.002458	0.017247	-0.1813	0.142517539
ENSG00000108671	1e-06	0.007664	0	0.00013048
ENSG00000215301	1e-06	0.009947	0	0.000100533
ENSG00000099326	0.002217	0.013786	0.0753	0.16081532
ENSG00000215305	1e-06	0.008794	-0.0241	0.000113714
ENSG00000110680	1e-06	0.010245	-0.5173	9.76085895559e-05
ENSG00000102531	0.001409	0.004542	0.1885	0.310215764
ENSG00000204704	0.009361	9e-06	998.8739	1040.111111
ENSG00000106852	0	7e-06	-0.0125	0.0001
ENSG00000106853	0.001387	0.007431	-0.1224	0.186650518
ENSG00000115241	1e-06	0.010342	0	9.66930961129e-05
ENSG00000156802	0.002731	0.011067	0.1026	0.246769676
ENSG00000158234	0.002575	0.006893	-0.0041	0.373567387
ENSG00000157978	0	0.004351	-0.0444	0.0001
ENSG00000133316	0.004409	4e-06	998.8715	1102.25
ENSG00000135315	0.00085	0.002483	-0.0792	0.342327829
ENSG00000139445	0.001809	0.00126	1.3713	1.435714286
ENSG00000133315	2e-06	0.023254	-0.2533	8.60067085233e-05
ENSG00000153093	0.005316	0.008327	0.5478	0.638405188
ENSG00000147437	0.005233	5e-06	998.453	1046.6
ENSG00000165660	0	5e-06	-0.0528	0.0001
ENSG00000165661	0.001212	0.007478	-0.0187	0.162075421
ENSG00000135318	0.001024	0.007708	0.0112	0.132848988
ENSG00000144063	1e-06	0.014497	-0.2124	6.89797889218e-05
ENSG00000145016	0.001525	0.013394	-0.019	0.113856951
ENSG00000165669	0.002409	0.004988	-0.123	0.482959102
ENSG00000129810	0.003453	3e-06	998.2538	1151
ENSG00000158022	0.001212	0.01392	0.0085	0.087068966
ENSG00000158023	0	5e-06	-0.1909	0.0001
ENSG00000141258	0.00079	1e-06	608.6506	790
ENSG00000178035	2e-06	1e-06	1.7889	2
ENSG00000134193	2e-06	0	157.4389	157.776
ENSG00000153046	0.000456	0.009256	0.009	0.049265341
ENSG00000153048	3e-06	0.025478	-0.1309	0.000117749
ENSG00000242131	0.003414	3e-06	0	1138
ENSG00000100519	0	4e-06	0.0731	0.0732
ENSG00000105655	0.001041	1e-06	998.9434	1041
ENSG00000143751	0.00109	0.001962	0.166	0.555555556
ENSG00000127774	1e-06	3e-06	-0.3224	0.333333333
ENSG00000179387	0.001581	0.014872	-0.0058	0.106307154
ENSG00000205593	0.000555	0.008154	-0.0036	0.068064753
ENSG00000180053	0.002033	0.009079	0.1392	0.22392334
ENSG00000172653	0.005057	5e-06	998.6212	1011.4
ENSG00000187003	0.001045	0.006942	-0.0199	0.150532988
ENSG00000066651	0.000953	0.005841	0.059	0.163156994
ENSG00000134153	0	5e-06	-0.0479	0.0001
ENSG00000187008	0.003901	0.006654	0.0507	0.586263901
ENSG00000182944	0.000753	0.007216	0.0872	0.104351441
ENSG00000179388	0	8e-06	-0.0063	0.0001
ENSG00000066654	1e-06	0.007119	-0.2538	0.000140469
ENSG00000185721	2e-06	0.016239	0	0.00012316
ENSG00000173838	0.002223	0.005198	-0.2448	0.427664486
ENSG00000122728	0.002302	0.006122	0.1418	0.376020908
ENSG00000122729	1e-06	0.011966	-0.1334	8.35701153268e-05
ENSG00000198728	0	6e-06	-0.01	0.0001
ENSG00000165406	0.004086	0.009739	0.3162	0.419550262
ENSG00000165409	0.003415	0.006221	0.2549	0.548947115
ENSG00000213465	0.002324	0.018497	0.1256	0.125641996
ENSG00000128944	0.003417	0.003756	0.5431	0.909744409
ENSG00000214300	0.001813	2e-06	998.7924	906.5
ENSG00000165475	3e-06	0.025041	-0.2513	0.000119804
ENSG00000109501	0.001027	0.033481	-0.0235	0.030674114
ENSG00000214309	2e-06	0.016809	-0.1367	0.000118984
ENSG00000162782	0.002527	0.007071	0.0358	0.357375194
